SNo,Date,Price,Open,High,Low,Vol.,Change %
1571,2020-06-27,221.06,229.72,231.3,217.11,7210000.0,-3.75
1572,2020-06-28,225.09,221.07,227.74,218.46,5910000.0,1.82
1573,2020-06-29,227.87,225.09,229.83,221.6,6800000.0,1.24
1574,2020-06-30,225.63,227.88,228.57,223.23,5600000.0,-0.99
1575,2020-07-01,230.95,225.61,232.47,224.33,6310000.0,2.36
1576,2020-07-02,226.42,230.96,232.04,223.53,7280000.0,-1.96
1577,2020-07-03,225.12,226.42,228.14,224.77,5200000.0,-0.57
1578,2020-07-04,229.15,225.09,230.4,224.8,5450000.0,1.79
1579,2020-07-05,227.98,229.09,229.8,223.79,5410000.0,-0.51
1580,2020-07-06,241.56,227.95,241.64,227.1,9450000.0,5.96
1581,2020-07-07,239.25,241.56,243.43,234.92,6260000.0,-0.95
1582,2020-07-08,246.99,239.26,248.76,238.0,12980000.0,3.24
1583,2020-07-09,242.02,246.93,247.63,238.28,9020000.0,-2.01
1584,2020-07-10,241.26,242.01,242.17,236.19,6840000.0,-0.32
1585,2020-07-11,239.2,241.21,241.64,237.76,6420000.0,-0.85
1586,2020-07-12,242.75,239.2,243.79,236.91,6810000.0,1.48
1587,2020-07-13,239.73,242.84,245.04,237.71,8320000.0,-1.24
1588,2020-07-14,240.5,239.75,242.08,237.21,7070000.0,0.32
1589,2020-07-15,238.62,240.49,241.36,237.04,7350000.0,-0.78
1590,2020-07-16,233.65,238.62,239.47,230.44,6630000.0,-2.08
1591,2020-07-17,232.75,233.65,234.53,231.84,5880000.0,-0.39
1592,2020-07-18,235.75,232.77,236.83,232.4,5790000.0,1.29
1593,2020-07-19,239.01,235.72,239.7,233.35,6610000.0,1.38
1594,2020-07-20,236.1,239.03,239.71,234.51,5360000.0,-1.22
1595,2020-07-21,245.53,236.1,246.49,235.67,6290000.0,3.99
1596,2020-07-22,263.28,245.54,266.42,241.89,6680000.0,7.23
1597,2020-07-23,275.34,263.29,279.53,260.7,8790000.0,4.58
1598,2020-07-24,279.33,275.33,287.01,268.54,7170000.0,1.45
1599,2020-07-25,305.32,279.33,308.57,279.33,8590000.0,9.30
1600,2020-07-26,311.13,305.32,318.54,300.33,9190000.0,1.90
1601,2020-07-27,321.8,311.12,332.57,311.04,13730000.0,3.43
1602,2020-07-28,316.96,321.82,326.53,306.4,9910000.0,-1.50
1603,2020-07-29,317.82,316.95,324.93,312.64,8720000.0,0.27
1604,2020-07-30,334.87,317.79,341.11,314.83,9070000.0,5.36
1605,2020-07-31,346.51,334.84,349.34,329.02,8690000.0,3.48
1606,2020-08-01,387.14,346.48,392.37,343.33,11030000.0,11.73
1607,2020-08-02,372.08,387.15,415.08,335.76,16379999.999999998,-3.89
1608,2020-08-03,385.8,372.26,397.73,368.46,9920000.0,3.69
1609,2020-08-04,389.62,385.86,402.01,381.3,9840000.0,0.99
1610,2020-08-05,400.79,389.62,406.92,384.84,8740000.0,2.87
1611,2020-08-06,394.83,400.8,403.18,391.67,7920000.0,-1.49
1612,2020-08-07,379.57,394.8,398.14,366.44,8340000.0,-3.86
1613,2020-08-08,396.76,379.57,396.77,376.38,4940000.0,4.53
1614,2020-08-09,390.23,396.78,399.93,384.31,4970000.0,-1.65
1615,2020-08-10,395.53,390.22,399.05,386.45,8010000.0,1.36
1616,2020-08-11,379.01,395.52,398.13,367.38,9440000.0,-4.18
1617,2020-08-12,387.12,379.03,389.21,367.05,8590000.0,2.14
1618,2020-08-13,424.31,387.15,430.33,377.57,12040000.0,9.61
1619,2020-08-14,438.03,424.28,443.74,418.37,8670000.0,3.23
1620,2020-08-15,432.18,438.04,442.7,428.75,7270000.0,-1.34
1621,2020-08-16,433.63,432.22,436.58,413.22,7020000.0,0.34
1622,2020-08-17,430.56,433.62,444.86,420.71,7830000.0,-0.71
1623,2020-08-18,422.16,430.63,433.65,415.45,8180000.0,-1.95
1624,2020-08-19,407.44,422.1,426.65,394.51,8440000.0,-3.49
1625,2020-08-20,416.05,407.39,418.92,402.8,6230000.0,2.11
1626,2020-08-21,387.99,416.05,418.72,385.21,7620000.0,-6.75
1627,2020-08-22,395.56,388.06,396.87,379.96,6730000.0,1.95
1628,2020-08-23,390.5,395.56,396.96,383.42,5360000.0,-1.28
1629,2020-08-24,407.7,390.81,410.17,387.62,6690000.0,4.40
1630,2020-08-25,383.2,407.64,409.02,370.4,8279999.999999999,-6.01
1631,2020-08-26,385.96,383.16,392.61,377.63,6690000.0,0.72
1632,2020-08-27,383.11,385.96,396.48,372.53,7030000.0,-0.74
1633,2020-08-28,395.11,383.16,397.64,379.8,6160000.0,3.13
1634,2020-08-29,398.8,395.32,405.53,391.97,5230000.0,0.93
1635,2020-08-30,428.86,398.8,429.59,398.47,6670000.0,7.54
1636,2020-08-31,433.9,428.81,438.71,418.35,7890000.0,1.18
1637,2020-09-01,475.8,433.89,488.24,429.65,10420000.0,9.65
1638,2020-09-02,439.08,475.72,480.96,423.26,30140000.0,-7.72
1639,2020-09-03,381.97,439.14,466.4,376.99,33590000.0,-13.01
1640,2020-09-04,385.94,381.97,399.58,368.22,25200000.0,1.04
1641,2020-09-05,334.91,385.94,394.12,314.13,35320000.0,-13.22
1642,2020-09-06,353.49,334.91,358.09,316.69,20130000.0,5.55
1643,2020-09-07,352.06,353.49,357.33,325.47,21690000.0,-0.40
1644,2020-09-08,337.46,352.06,355.69,326.66,18980000.0,-4.15
1645,2020-09-09,351.1,337.46,358.33,331.12,14070000.0,4.04
1646,2020-09-10,367.92,351.1,376.92,350.86,16500000.0,4.79
1647,2020-09-11,373.72,367.89,374.41,356.38,12530000.0,1.58
1648,2020-09-12,387.98,373.74,388.12,366.05,11490000.0,3.82
1649,2020-09-13,365.71,388.06,389.51,353.85,10380000.0,-5.74
1650,2020-09-14,376.7,365.89,383.99,357.54,10340000.0,3.01
1651,2020-09-15,364.01,376.7,381.67,362.4,9060000.0,-3.37
1652,2020-09-16,364.88,363.91,372.88,355.18,9060000.0,0.24
1653,2020-09-17,388.97,364.75,393.96,363.54,12850000.0,6.60
1654,2020-09-18,384.2,389.37,392.21,375.81,8950000.0,-1.23
1655,2020-09-19,385.25,384.25,386.99,377.63,6740000.0,0.27
1656,2020-09-20,371.12,385.33,385.39,365.48,7300000.0,-3.67
1657,2020-09-21,341.3,371.09,375.34,331.41,11410000.0,-8.03
1658,2020-09-22,344.03,341.32,346.19,336.15,9290000.0,0.80
1659,2020-09-23,319.95,343.96,344.12,315.54,13880000.0,-7.00
1660,2020-09-24,349.17,319.97,352.6,317.27,9400000.0,9.13
1661,2020-09-25,351.63,349.13,357.8,338.01,8470000.0,0.70
1662,2020-09-26,354.25,351.62,355.87,346.95,6480000.0,0.75
1663,2020-09-27,357.23,354.26,362.0,347.51,6350000.0,0.84
1664,2020-09-28,354.08,357.42,367.63,352.57,7770000.0,-0.88
1665,2020-09-29,359.86,353.97,360.66,351.48,6260000.0,1.63
1666,2020-09-30,359.39,359.77,360.94,352.81,5430000.0,-0.13
1667,2020-10-01,353.07,359.5,369.1,345.66,7930000.0,-1.76
1668,2020-10-02,345.68,353.06,353.61,335.91,7270000.0,-2.09
1669,2020-10-03,345.6,345.78,351.04,343.74,4480000.0,-0.02
1670,2020-10-04,352.73,345.6,353.97,344.03,4770000.0,2.06
1671,2020-10-05,353.28,352.69,354.86,348.76,4960000.0,0.16
1672,2020-10-06,340.61,353.53,354.9,337.21,7320000.0,-3.59
1673,2020-10-07,341.48,340.59,342.68,334.11,5770000.0,0.26
1674,2020-10-08,350.83,341.66,352.95,334.79,6850000.0,2.74
1675,2020-10-09,365.28,350.71,368.19,347.82,7850000.0,4.12
1676,2020-10-10,370.16,365.25,377.97,364.57,7170000.0,1.34
1677,2020-10-11,374.19,370.28,377.27,369.23,5220000.0,1.09
1678,2020-10-12,386.68,374.39,394.58,366.05,10390000.0,3.34
1679,2020-10-13,381.23,386.64,387.06,374.57,7920000.0,-1.41
1680,2020-10-14,379.15,381.13,387.11,373.62,8080000.0,-0.55
1681,2020-10-15,377.45,378.96,380.77,370.39,7930000.0,-0.45
1682,2020-10-16,365.17,377.6,379.6,362.65,7590000.0,-3.25
1683,2020-10-17,368.63,365.08,369.94,363.18,4980000.0,0.95
1684,2020-10-18,377.81,368.61,378.49,367.54,4680000.0,2.49
1685,2020-10-19,379.19,377.85,383.97,372.72,6850000.0,0.37
1686,2020-10-20,368.35,379.03,380.14,367.16,7460000.0,-2.86
1687,2020-10-21,391.2,368.53,400.36,368.06,13610000.0,6.20
1688,2020-10-22,414.05,391.39,420.12,391.21,12650000.0,5.84
1689,2020-10-23,408.52,414.12,419.11,402.91,8180000.0,-1.33
1690,2020-10-24,411.92,408.59,416.28,407.74,2680000.0,0.83
1691,2020-10-25,406.09,412.44,417.07,403.95,3050000.0,-1.42
1692,2020-10-26,394.11,406.45,410.41,383.21,9060000.0,-2.95
1693,2020-10-27,403.15,393.93,409.85,390.92,6290000.0,2.29
1694,2020-10-28,388.14,403.11,408.1,381.51,9960000.0,-3.72
1695,2020-10-29,386.76,388.25,393.33,381.53,3040000.0,-0.35
1696,2020-10-30,382.41,387.16,391.98,374.36,2810000.0,-1.13
1697,2020-10-31,386.42,382.81,394.01,380.53,6420000.0,1.05
1698,2020-11-01,396.29,386.36,397.32,384.94,5520000.0,2.55
1699,2020-11-02,383.53,396.45,404.04,379.13,9430000.0,-3.22
1700,2020-11-03,387.92,383.64,389.98,370.96,6730000.0,1.14
1701,2020-11-04,402.19,388.23,407.9,377.22,6170000.0,3.68
1702,2020-11-05,416.63,402.5,419.94,396.46,7040000.0,3.59
1703,2020-11-06,455.72,416.59,457.79,415.08,6530000.0,9.38
1704,2020-11-07,435.4,455.78,467.88,425.57,7780000.0,-4.46
1705,2020-11-08,454.68,435.39,460.09,432.44,4820000.0,4.43
1706,2020-11-09,444.33,454.55,458.51,434.95,28850000.0,-2.28
1707,2020-11-10,450.22,444.38,454.43,439.5,20760000.0,1.33
1708,2020-11-11,463.33,450.26,476.08,449.51,15130000.0,2.91
1709,2020-11-12,462.56,463.33,469.57,452.44,9330000.0,-0.17
1710,2020-11-13,476.29,462.61,477.78,457.65,9850000.0,2.97
1711,2020-11-14,460.7,476.38,477.34,452.6,9170000.0,-3.27
1712,2020-11-15,448.23,460.75,462.93,440.44,9340000.0,-2.71
1713,2020-11-16,460.43,448.18,465.97,445.82,5620000.0,2.72
1714,2020-11-17,481.95,460.37,484.59,459.74,7930000.0,4.67
1715,2020-11-18,478.52,482.05,495.04,459.92,18190000.0,-0.71
1716,2020-11-19,471.21,478.55,480.55,465.41,12530000.0,-1.53
1717,2020-11-20,509.98,471.27,513.06,471.06,30850000.0,8.23
1718,2020-11-21,551.91,509.94,552.13,505.14,26860000.0,8.22
1719,2020-11-22,559.4,551.9,580.0,514.44,36760000.0,1.36
1720,2020-11-23,609.22,559.37,610.33,551.8,49680000.0,8.91
1721,2020-11-24,605.03,609.2,621.7,589.56,41110000.0,-0.69
1722,2020-11-25,569.67,605.01,605.63,555.32,14500000.0,-5.84
1723,2020-11-26,519.32,569.69,577.08,484.03,13110000.0,-8.84
1724,2020-11-27,518.11,519.69,530.41,494.65,6420000.0,-0.23
1725,2020-11-28,537.74,518.7,547.94,506.97,5340000.0,3.79
1726,2020-11-29,575.45,537.89,576.52,530.71,5790000.0,7.01
1727,2020-11-30,615.92,575.35,615.97,571.04,51720000.0,7.03
1728,2020-12-01,585.66,616.78,635.66,567.79,49420000.0,-4.91
1729,2020-12-02,598.05,585.69,604.34,575.24,16210000.0,2.12
1730,2020-12-03,616.32,597.94,622.1,587.15,24000000.0,3.06
1731,2020-12-04,567.91,616.33,619.61,566.34,48950000.0,-7.85
1732,2020-12-05,596.68,567.84,596.73,561.24,30830000.0,5.07
1733,2020-12-06,601.68,596.61,606.9,583.67,13140000.0,0.84
1734,2020-12-07,591.09,601.54,603.06,584.53,7720000.0,-1.76
1735,2020-12-08,555.05,591.03,594.78,551.08,8109999.999999999,-6.10
1736,2020-12-09,573.21,554.95,577.94,530.88,9100000.0,3.27
1737,2020-12-10,558.13,573.28,575.56,548.99,19600000.0,-2.63
1738,2020-12-11,544.17,558.15,560.28,536.43,30170000.0,-2.50
1739,2020-12-12,567.78,544.16,573.59,543.9,1620000.0,4.34
1740,2020-12-13,591.09,568.07,594.83,563.37,2029999.9999999998,4.10
1741,2020-12-14,586.19,590.66,591.41,576.01,1780000.0,-0.83
1742,2020-12-15,588.91,586.22,596.97,579.95,1740000.0,0.46
1743,2020-12-16,637.38,588.81,638.18,580.9,3110000.0,8.23
1744,2020-12-17,643.17,637.29,675.68,627.36,3670000.0,0.91
1745,2020-12-18,653.85,643.28,664.26,630.44,2630000.0,1.66
1746,2020-12-19,658.17,654.08,669.54,645.91,2170000.0,0.66
1747,2020-12-20,638.26,657.79,661.04,622.39,2110000.0,-3.02
1748,2020-12-21,607.85,638.28,647.87,599.97,1880000.0,-4.77
1749,2020-12-22,637.47,607.86,637.47,588.24,2120000.0,4.87
1750,2020-12-23,585.69,637.04,638.11,554.09,2200000.0,-8.12
1751,2020-12-24,612.34,585.47,614.92,566.15,1720000.0,4.55
1752,2020-12-25,626.93,612.38,633.9,605.01,1700000.0,2.38
1753,2020-12-26,636.58,626.99,652.36,616.04,1940000.0,1.54
1754,2020-12-27,683.71,636.35,715.46,627.12,2310000.0,7.40
1755,2020-12-28,730.05,683.76,747.86,682.47,2750000.0,6.78
1756,2020-12-29,731.76,730.26,739.77,690.24,1820000.0,0.23
1757,2020-12-30,751.8,732.04,757.11,720.21,1860000.0,2.74
1758,2020-12-31,735.94,751.92,755.13,724.67,1040000.0,-2.11
1759,2021-01-01,729.12,735.87,748.96,715.74,1640000.0,-0.93
1760,2021-01-02,774.5,729.0,787.26,715.15,2250000.0,6.22
1761,2021-01-03,974.97,774.54,1008.49,769.57,4019999.9999999995,25.88
1762,2021-01-04,1042.4,977.76,1158.27,894.24,5190000.0,6.92
1763,2021-01-05,1099.52,1042.48,1131.56,976.91,3250000.0,5.48
1764,2021-01-06,1207.77,1099.77,1210.78,1060.67,3750000.0,9.85
1765,2021-01-07,1224.35,1208.71,1286.81,1153.09,2710000.0,1.37
1766,2021-01-08,1215.73,1224.33,1271.08,1069.25,2710000.0,-0.70
1767,2021-01-09,1275.58,1215.92,1301.75,1172.39,1990000.0,4.92
1768,2021-01-10,1256.04,1275.87,1347.98,1180.45,2650000.0,-1.53
1769,2021-01-11,1091.47,1255.84,1257.3,917.96,4190000.0000000005,-13.10
1770,2021-01-12,1050.19,1086.96,1149.19,1008.28,3090000.0,-3.78
1771,2021-01-13,1128.46,1050.2,1134.66,990.96,2250000.0,7.45
1772,2021-01-14,1226.17,1128.8,1246.52,1088.52,1550000.0,8.66
1773,2021-01-15,1171.68,1233.34,1256.13,1079.19,2850000.0,-4.44
1774,2021-01-16,1228.27,1172.12,1290.92,1154.04,2290000.0,4.83
1775,2021-01-17,1232.64,1228.33,1269.01,1168.39,2150000.0,0.36
1776,2021-01-18,1258.06,1233.93,1260.3,1184.15,1730000.0,2.06
1777,2021-01-19,1372.0,1258.1,1437.42,1252.36,2270000.0,9.06
1778,2021-01-20,1377.53,1372.0,1406.56,1237.27,3050000.0,0.40
1779,2021-01-21,1117.33,1377.63,1387.39,1095.26,2760000.0,-18.89
1780,2021-01-22,1234.58,1118.01,1272.85,1045.02,2940000.0,10.49
1781,2021-01-23,1233.4,1234.34,1271.65,1196.94,1460000.0,-0.10
1782,2021-01-24,1390.28,1233.41,1398.0,1222.14,2300000.0,12.72
1783,2021-01-25,1317.9,1390.69,1474.68,1298.13,2770000.0,-5.21
1784,2021-01-26,1366.27,1317.67,1377.94,1246.45,2560000.0,3.67
1785,2021-01-27,1247.62,1366.14,1372.31,1210.4,2900000.0,-8.68
1786,2021-01-28,1328.47,1247.67,1359.51,1221.15,814310.0,6.48
1787,2021-01-29,1379.3,1329.16,1436.27,1288.26,3330000.0,3.83
1788,2021-01-30,1376.96,1379.78,1405.78,1327.66,1590000.0,-0.17
1789,2021-01-31,1312.73,1377.05,1380.04,1282.41,1540000.0,-4.67
1790,2021-02-01,1373.4,1312.69,1376.44,1272.09,1650000.0,4.62
1791,2021-02-02,1511.36,1373.31,1546.88,1361.63,2730000.0,10.04
1792,2021-02-03,1664.34,1511.96,1667.93,1510.27,2270000.0,10.12
1793,2021-02-04,1594.0,1664.19,1693.64,1570.45,2340000.0,-4.23
1794,2021-02-05,1719.2,1593.91,1760.09,1589.28,1800000.0,7.85
1795,2021-02-06,1676.63,1719.11,1742.9,1648.03,1780000.0,-2.48
1796,2021-02-07,1612.99,1676.62,1692.29,1491.68,1940000.0,-3.80
1797,2021-02-08,1750.18,1612.98,1775.12,1566.43,2170000.0,8.50
1798,2021-02-09,1770.63,1750.19,1818.94,1711.4,1940000.0,1.17
1799,2021-02-10,1742.09,1770.81,1835.4,1683.52,2009999.9999999998,-1.61
1800,2021-02-11,1786.35,1742.11,1817.68,1704.97,1560000.0,2.54
1801,2021-02-12,1841.02,1786.74,1862.17,1741.04,1750000.0,3.06
1802,2021-02-13,1815.49,1840.9,1871.36,1766.05,1440000.0,-1.39
1803,2021-02-14,1801.78,1815.44,1850.0,1787.11,1430000.0,-0.76
1804,2021-02-15,1778.82,1800.6,1835.51,1661.09,1940000.0,-1.27
1805,2021-02-16,1781.69,1778.63,1827.07,1726.78,1480000.0,0.16
1806,2021-02-17,1847.95,1781.44,1854.03,1734.15,1690000.0,3.72
1807,2021-02-18,1934.16,1849.95,1950.04,1849.05,881870.0,4.66
1808,2021-02-19,1955.59,1934.17,1968.93,1892.7,1780000.0,1.11
1809,2021-02-20,1913.88,1955.54,2040.79,1800.0,2290000.0,-2.13
1810,2021-02-21,1933.45,1912.97,1974.99,1885.7,1470000.0,1.02
1811,2021-02-22,1777.28,1933.52,1935.04,1561.68,2680000.0,-8.08
1812,2021-02-23,1578.11,1777.25,1781.44,1370.45,3600000.0,-11.21
1813,2021-02-24,1623.71,1578.27,1711.16,1505.79,2190000.0,2.89
1814,2021-02-25,1476.15,1623.76,1669.24,1460.92,1750000.0,-9.09
1815,2021-02-26,1445.44,1476.77,1561.66,1403.3,2130000.0,-2.08
1816,2021-02-27,1458.93,1445.69,1527.69,1427.15,1560000.0,0.93
1817,2021-02-28,1418.76,1458.84,1467.76,1294.79,2069999.9999999998,-2.75
1818,2021-03-01,1570.03,1418.91,1571.15,1411.55,1920000.0,10.66
1819,2021-03-02,1488.62,1570.0,1602.13,1457.22,1740000.0,-5.18
1820,2021-03-03,1571.05,1488.8,1653.04,1477.72,1170000.0,5.54
1821,2021-03-04,1538.61,1567.84,1623.73,1506.86,1700000.0,-2.06
1822,2021-03-05,1530.29,1539.73,1548.71,1443.32,1670000.0,-0.54
1823,2021-03-06,1649.19,1530.24,1670.01,1514.62,2069999.9999999998,7.77
1824,2021-03-07,1728.1,1650.94,1732.84,1634.73,1690000.0,4.78
1825,2021-03-08,1831.49,1727.17,1841.05,1665.54,1970000.0,5.98
1826,2021-03-09,1869.1,1831.57,1869.1,1801.29,1580000.0,2.05
1827,2021-03-10,1794.14,1869.32,1875.98,1759.5,1660000.0,-4.01
1828,2021-03-11,1825.79,1794.28,1845.32,1729.05,1580000.0,1.76
1829,2021-03-12,1766.9,1827.44,1841.19,1723.18,1520000.0,-3.23
1830,2021-03-13,1921.13,1767.05,1943.36,1730.46,1790000.0,8.73
1831,2021-03-14,1849.06,1921.29,1932.36,1836.78,671560.0,-3.75
1832,2021-03-15,1792.38,1848.18,1890.59,1745.04,1700000.0,-3.07
1833,2021-03-16,1804.85,1792.08,1817.35,1715.97,1810000.0,0.70
1834,2021-03-17,1823.35,1804.56,1837.88,1743.62,1500000.0,1.03
1835,2021-03-18,1776.08,1823.72,1849.23,1760.83,1530000.0,-2.59
1836,2021-03-19,1809.64,1775.87,1848.88,1735.42,1200000.0,1.89
1837,2021-03-20,1804.6,1809.09,1868.09,1801.6,27030.0,-0.28
1838,2021-03-21,1783.72,1804.6,1815.85,1748.47,1430000.0,-1.16
1839,2021-03-22,1682.37,1783.58,1806.62,1659.28,1580000.0,-5.68
1840,2021-03-23,1667.9,1681.5,1720.01,1654.14,1460000.0,-0.86
1841,2021-03-24,1582.38,1668.42,1739.82,1546.48,1880000.0,-5.13
1842,2021-03-25,1586.54,1582.23,1621.32,1550.11,1540000.0,0.26
1843,2021-03-26,1698.6,1586.36,1699.27,1586.28,1640000.0,7.06
1844,2021-03-27,1713.01,1698.68,1731.73,1667.12,1400000.0,0.85
1845,2021-03-28,1686.8,1712.89,1724.74,1661.92,1310000.0,-1.53
1846,2021-03-29,1816.69,1686.88,1839.41,1678.38,1940000.0,7.70
1847,2021-03-30,1841.01,1816.92,1857.65,1788.6,3030000.0,1.34
1848,2021-03-31,1917.99,1841.01,1945.4,1774.66,2590000.0,4.18
1849,2021-04-01,1967.96,1918.82,1983.84,1897.38,2080000.0,2.61
1850,2021-04-02,2134.55,1968.12,2144.11,1949.99,2470000.0,8.47
1851,2021-04-03,2008.59,2134.66,2137.68,2004.4,2009999.9999999998,-5.90
1852,2021-04-04,2075.94,2007.82,2091.31,1982.0,1590000.0,3.35
1853,2021-04-05,2106.41,2076.14,2127.89,2004.05,2310000.0,1.47
1854,2021-04-06,2111.53,2108.81,2150.78,2047.48,1930000.0,0.24
1855,2021-04-07,1961.46,2112.41,2128.25,1939.64,2300000.0,-7.11
1856,2021-04-08,2079.92,1962.44,2084.08,1951.83,1730000.0,6.04
1857,2021-04-09,2066.93,2080.2,2101.07,2050.39,2470000.0,-0.62
1858,2021-04-10,2133.79,2067.26,2197.73,2058.23,2089999.9999999998,3.23
1859,2021-04-11,2151.42,2133.89,2164.76,2114.55,1970000.0,0.83
1860,2021-04-12,2137.81,2150.79,2199.52,2103.73,2160000.0,-0.63
1861,2021-04-13,2299.93,2137.55,2315.47,2136.49,2380000.0,7.58
1862,2021-04-14,2431.56,2299.25,2445.4,2281.49,2110000.0,5.72
1863,2021-04-15,2514.22,2432.9,2541.9,2402.75,1910000.0,3.40
1864,2021-04-16,2423.18,2514.55,2544.54,2302.3,2080000.0,-3.62
1865,2021-04-17,2318.33,2424.12,2493.93,2314.12,1730000.0,-4.33
1866,2021-04-18,2237.17,2317.88,2338.53,1948.93,2760000.0,-3.50
1867,2021-04-19,2160.63,2236.1,2275.87,2081.3,1900000.0,-3.42
1868,2021-04-20,2332.14,2161.06,2345.18,2058.0,1860000.0,7.94
1869,2021-04-21,2360.81,2331.84,2467.51,2238.15,2100000.0,1.23
1870,2021-04-22,2401.1,2360.32,2642.99,2313.46,3170000.0,1.71
1871,2021-04-23,2367.31,2398.95,2440.21,2119.26,3460000.0,-1.41
1872,2021-04-24,2215.93,2367.35,2367.46,2159.6,1610000.0,-6.39
1873,2021-04-25,2316.48,2217.23,2355.2,2169.91,1020000.0,4.54
1874,2021-04-26,2533.12,2320.63,2539.8,2305.97,1790000.0,9.35
1875,2021-04-27,2665.24,2531.07,2677.95,2484.44,1450000.0,5.22
1876,2021-04-28,2746.54,2665.83,2759.03,2562.74,1740000.0,3.05
1877,2021-04-29,2757.36,2746.51,2797.52,2670.35,1650000.0,0.39
1878,2021-04-30,2772.78,2757.02,2797.61,2726.03,1520000.0,0.56
1879,2021-05-01,2944.66,2772.27,2951.74,2753.6,1510000.0,6.20
1880,2021-05-02,2950.33,2945.04,2984.52,2854.12,1300000.0,0.19
1881,2021-05-03,3429.37,2950.07,3451.44,2950.07,2320000.0,16.24
1882,2021-05-04,3286.71,3429.48,3516.34,3188.9,2740000.0,-4.16
1883,2021-05-05,3522.76,3284.31,3540.78,3228.86,1870000.0,7.18
1884,2021-05-06,3489.52,3522.74,3601.59,3380.6,1510000.0,-0.94
1885,2021-05-07,3481.22,3490.83,3583.34,3363.56,1350000.0,-0.24
1886,2021-05-08,3905.55,3479.81,3952.88,3453.37,1340000.0,12.19
1887,2021-05-09,3922.23,3905.69,3979.77,3734.44,1940000.0,0.43
1888,2021-05-10,3947.9,3923.48,4203.98,3669.84,2700000.0,0.65
1889,2021-05-11,4167.78,3948.66,4177.53,3781.86,1270000.0,5.57
1890,2021-05-12,3811.77,4173.61,4366.1,3794.15,2780000.0,-8.54
1891,2021-05-13,3719.62,3807.5,4031.99,3539.96,3210000.0,-2.42
1892,2021-05-14,4075.38,3719.46,4171.76,3694.54,2060000.0,9.56
1893,2021-05-15,3641.65,4074.57,4129.99,3639.12,1940000.0,-10.64
1894,2021-05-16,3582.12,3643.67,3877.2,3351.92,2280000.0,-1.63
1895,2021-05-17,3279.68,3582.19,3582.27,3130.12,2850000.0,-8.44
1896,2021-05-18,3377.55,3280.5,3558.57,3244.93,2300000.0,2.98
1897,2021-05-19,2435.69,3376.22,3434.01,1922.25,6420000.0,-27.89
1898,2021-05-20,2777.55,2436.59,2988.52,2163.4,4330000.0,14.04
1899,2021-05-21,2433.11,2766.88,2931.66,2111.42,4230000.0,-12.40
1900,2021-05-22,2291.6,2433.09,2481.06,2162.84,2820000.0,-5.82
1901,2021-05-23,2101.34,2292.68,2379.89,1739.91,3520000.0,-8.30
1902,2021-05-24,2646.79,2101.3,2667.2,2080.87,3240000.0,25.96
1903,2021-05-25,2705.09,2647.27,2747.49,2388.81,3280000.0,2.20
1904,2021-05-26,2884.66,2705.69,2908.37,2648.1,2660000.0,6.64
1905,2021-05-27,2735.88,2885.02,2885.87,2638.62,2390000.0,-5.16
1906,2021-05-28,2414.29,2742.39,2760.17,2332.43,3260000.0,-11.75
1907,2021-05-29,2276.07,2411.68,2567.42,2207.21,2940000.0,-5.73
1908,2021-05-30,2386.1,2276.97,2465.84,2181.93,2800000.0,4.83
1909,2021-05-31,2708.47,2386.93,2713.98,2279.42,2830000.0,13.51
1910,2021-06-01,2633.67,2707.94,2738.23,2529.73,2450000.0,-2.76
1911,2021-06-02,2706.1,2633.74,2801.0,2554.88,2600000.0,2.75
1912,2021-06-03,2853.35,2705.05,2889.19,2666.39,1090000.0,5.44
1913,2021-06-04,2686.5,2856.63,2856.63,2557.71,2470000.0,-5.85
1914,2021-06-05,2628.98,2688.75,2814.02,2555.98,2550000.0,-2.14
1915,2021-06-06,2713.66,2628.43,2743.53,2614.48,756360.0,3.22
1916,2021-06-07,2592.63,2713.52,2842.88,2581.24,3010000.0,-4.46
1917,2021-06-08,2510.65,2592.12,2618.7,2320.64,75180.0,-3.16
1918,2021-06-09,2606.23,2507.86,2620.74,2408.37,2320000.0,3.81
1919,2021-06-10,2469.97,2607.45,2615.46,2432.41,1290000.0,-5.23
1920,2021-06-11,2351.45,2470.04,2493.48,2324.21,587180.0,-4.80
1921,2021-06-12,2368.47,2351.45,2448.04,2260.8,1800000.0,0.72
1922,2021-06-13,2508.27,2368.68,2547.9,2311.96,1620000.0,5.90
1923,2021-06-14,2581.48,2508.49,2606.91,2467.61,1790000.0,2.92
1924,2021-06-15,2543.83,2581.42,2637.9,2512.39,1950000.0,-1.46
1925,2021-06-16,2367.28,2544.35,2552.12,2353.24,1370000.0,-6.94
1926,2021-06-17,2371.62,2367.78,2459.11,2309.08,1060000.0,0.18
1927,2021-06-18,2229.53,2372.1,2376.62,2142.74,778790.0,-5.99
1928,2021-06-19,2166.91,2229.53,2276.7,2164.14,1080000.0,-2.81
1929,2021-06-20,2243.86,2166.3,2276.83,2045.03,1420000.0,3.55
1930,2021-06-21,1891.18,2244.25,2257.86,1868.32,2690000.0,-15.72
1931,2021-06-22,1876.66,1890.95,1994.32,1707.24,2840000.0,-0.77
1932,2021-06-23,1968.39,1877.28,2043.1,1823.57,1770000.0,4.89
1933,2021-06-24,1989.14,1968.76,2033.96,1886.74,1640000.0,1.05
1934,2021-06-25,1810.57,1989.77,2017.47,1793.47,1650000.0,-8.98
